###
# Charged Particle in Vertical Electric Field 
#-------- Runtime parameters ----#
# Solver used : explicit rk4
# Time step : 0.000100
#--------------------------------#
#    t      	     x      	     y      	     z      	     u      	     v      	     w      
###
7.560000e+00	2.133828e-01	-3.114075e+00	7.795314e+00	4.386951e+00	-4.440991e-01	4.409372e-01
7.565000e+00	2.352766e-01	-3.116568e+00	7.797518e+00	4.370106e+00	-5.530694e-01	4.404965e-01
7.570000e+00	2.570794e-01	-3.119604e+00	7.799719e+00	4.350563e+00	-6.614760e-01	4.400562e-01
7.575000e+00	2.787777e-01	-3.123181e+00	7.801918e+00	4.328338e+00	-7.692524e-01	4.396164e-01
7.580000e+00	3.003583e-01	-3.127296e+00	7.804115e+00	4.303450e+00	-8.763324e-01	4.391770e-01
7.585000e+00	3.218078e-01	-3.131943e+00	7.806310e+00	4.275921e+00	-9.826505e-01	4.387380e-01
7.590000e+00	3.431132e-01	-3.137121e+00	7.808503e+00	4.245774e+00	-1.088142e+00	4.382995e-01
7.595000e+00	3.642612e-01	-3.142823e+00	7.810693e+00	4.213031e+00	-1.192742e+00	4.378614e-01
7.600000e+00	3.852392e-01	-3.149047e+00	7.812881e+00	4.177719e+00	-1.296387e+00	4.374238e-01
7.605000e+00	4.060342e-01	-3.155786e+00	7.815067e+00	4.139865e+00	-1.399014e+00	4.369866e-01
7.610000e+00	4.266337e-01	-3.163035e+00	7.817251e+00	4.099499e+00	-1.500561e+00	4.365498e-01
7.615000e+00	4.470251e-01	-3.170789e+00	7.819433e+00	4.056649e+00	-1.600967e+00	4.361135e-01
7.620000e+00	4.671961e-01	-3.179043e+00	7.821612e+00	4.011348e+00	-1.700172e+00	4.356776e-01
7.625000e+00	4.871345e-01	-3.187789e+00	7.823789e+00	3.963629e+00	-1.798115e+00	4.352421e-01
7.630000e+00	5.068284e-01	-3.197022e+00	7.825965e+00	3.913527e+00	-1.894738e+00	4.348071e-01
7.635000e+00	5.262659e-01	-3.206734e+00	7.828138e+00	3.861077e+00	-1.989982e+00	4.343725e-01
7.640000e+00	5.454353e-01	-3.216919e+00	7.830308e+00	3.806318e+00	-2.083793e+00	4.339383e-01
7.645000e+00	5.643252e-01	-3.227569e+00	7.832477e+00	3.749288e+00	-2.176112e+00	4.335046e-01
7.650000e+00	5.829245e-01	-3.238678e+00	7.834643e+00	3.690027e+00	-2.266887e+00	4.330713e-01
7.655000e+00	6.012219e-01	-3.250236e+00	7.836808e+00	3.628578e+00	-2.356062e+00	4.326385e-01
7.660000e+00	6.192067e-01	-3.262235e+00	7.838970e+00	3.564982e+00	-2.443586e+00	4.322061e-01
7.665000e+00	6.368682e-01	-3.274669e+00	7.841130e+00	3.499283e+00	-2.529407e+00	4.317741e-01
7.670000e+00	6.541961e-01	-3.287527e+00	7.843287e+00	3.431528e+00	-2.613475e+00	4.313425e-01
7.675000e+00	6.711801e-01	-3.300800e+00	7.845443e+00	3.361762e+00	-2.695741e+00	4.309114e-01
7.680000e+00	6.878104e-01	-3.314481e+00	7.847597e+00	3.290034e+00	-2.776156e+00	4.304807e-01
7.685000e+00	7.040773e-01	-3.328559e+00	7.849748e+00	3.216391e+00	-2.854675e+00	4.300504e-01
7.690000e+00	7.199712e-01	-3.343024e+00	7.851897e+00	3.140884e+00	-2.931251e+00	4.296206e-01
7.695000e+00	7.354831e-01	-3.357868e+00	7.854044e+00	3.063564e+00	-3.005842e+00	4.291912e-01
7.700000e+00	7.506039e-01	-3.373079e+00	7.856189e+00	2.984482e+00	-3.078404e+00	4.287622e-01
7.705000e+00	7.653250e-01	-3.388649e+00	7.858332e+00	2.903692e+00	-3.148896e+00	4.283337e-01
7.710000e+00	7.796381e-01	-3.404565e+00	7.860472e+00	2.821248e+00	-3.217277e+00	4.279055e-01
7.715000e+00	7.935349e-01	-3.420818e+00	7.862611e+00	2.737204e+00	-3.283511e+00	4.274778e-01
7.720000e+00	8.070075e-01	-3.437396e+00	7.864747e+00	2.651617e+00	-3.347558e+00	4.270506e-01
7.725000e+00	8.200486e-01	-3.454290e+00	7.866881e+00	2.564542e+00	-3.409385e+00	4.266237e-01
7.730000e+00	8.326506e-01	-3.471486e+00	7.869013e+00	2.476038e+00	-3.468956e+00	4.261973e-01
7.735000e+00	8.448066e-01	-3.488975e+00	7.871143e+00	2.386162e+00	-3.526238e+00	4.257713e-01
7.740000e+00	8.565100e-01	-3.506745e+00	7.873271e+00	2.294973e+00	-3.581201e+00	4.253458e-01
7.745000e+00	8.677543e-01	-3.524783e+00	7.875397e+00	2.202532e+00	-3.633815e+00	4.249207e-01
7.750000e+00	8.785333e-01	-3.543079e+00	7.877520e+00	2.108898e+00	-3.684051e+00	4.244959e-01
7.755000e+00	8.888414e-01	-3.561620e+00	7.879642e+00	2.014132e+00	-3.731883e+00	4.240717e-01
7.760000e+00	8.986729e-01	-3.580394e+00	7.881761e+00	1.918296e+00	-3.777286e+00	4.236478e-01
7.765000e+00	9.080227e-01	-3.599389e+00	7.883878e+00	1.821452e+00	-3.820236e+00	4.232244e-01
7.770000e+00	9.168858e-01	-3.618592e+00	7.885993e+00	1.723662e+00	-3.860711e+00	4.228014e-01
7.775000e+00	9.252578e-01	-3.637992e+00	7.888106e+00	1.624990e+00	-3.898691e+00	4.223788e-01
7.780000e+00	9.331344e-01	-3.657575e+00	7.890217e+00	1.525499e+00	-3.934157e+00	4.219566e-01
7.785000e+00	9.405115e-01	-3.677329e+00	7.892326e+00	1.425253e+00	-3.967092e+00	4.215349e-01
7.790000e+00	9.473857e-01	-3.697242e+00	7.894432e+00	1.324315e+00	-3.997480e+00	4.211135e-01
7.795000e+00	9.537537e-01	-3.717300e+00	7.896537e+00	1.222751e+00	-4.025308e+00	4.206926e-01
7.800000e+00	9.596123e-01	-3.737490e+00	7.898639e+00	1.120626e+00	-4.050564e+00	4.202721e-01
7.805000e+00	9.649591e-01	-3.757801e+00	7.900740e+00	1.018004e+00	-4.073235e+00	4.198521e-01
7.810000e+00	9.697916e-01	-3.778218e+00	7.902838e+00	9.149499e-01	-4.093315e+00	4.194324e-01
7.815000e+00	9.741080e-01	-3.798730e+00	7.904934e+00	8.115299e-01	-4.110794e+00	4.190132e-01
7.820000e+00	9.779064e-01	-3.819322e+00	7.907028e+00	7.078090e-01	-4.125668e+00	4.185944e-01
7.825000e+00	9.811857e-01	-3.839982e+00	7.909120e+00	6.038527e-01	-4.137932e+00	4.181760e-01
7.830000e+00	9.839447e-01	-3.860697e+00	7.911210e+00	4.997265e-01	-4.147584e+00	4.177581e-01
7.835000e+00	9.861828e-01	-3.881454e+00	7.913297e+00	3.954959e-01	-4.154623e+00	4.173405e-01
7.840000e+00	9.878996e-01	-3.902239e+00	7.915383e+00	2.912262e-01	-4.159050e+00	4.169234e-01
7.845000e+00	9.890951e-01	-3.923040e+00	7.917467e+00	1.869827e-01	-4.160867e+00	4.165067e-01
7.850000e+00	9.897695e-01	-3.943843e+00	7.919548e+00	8.283051e-02	-4.160079e+00	4.160904e-01
7.855000e+00	9.899236e-01	-3.964636e+00	7.921628e+00	-2.116535e-02	-4.156691e+00	4.156745e-01
7.860000e+00	9.895583e-01	-3.985406e+00	7.923705e+00	-1.249402e-01	-4.150710e+00	4.152590e-01
7.865000e+00	9.886747e-01	-4.006139e+00	7.925780e+00	-2.284295e-01	-4.142146e+00	4.148440e-01
7.870000e+00	9.872746e-01	-4.026823e+00	7.927853e+00	-3.315693e-01	-4.131008e+00	4.144293e-01
7.875000e+00	9.853597e-01	-4.047445e+00	7.929924e+00	-4.342956e-01	-4.117310e+00	4.140151e-01
7.880000e+00	9.829324e-01	-4.067992e+00	7.931994e+00	-5.365451e-01	-4.101064e+00	4.136013e-01
7.885000e+00	9.799952e-01	-4.088451e+00	7.934060e+00	-6.382548e-01	-4.082286e+00	4.131879e-01
7.890000e+00	9.765508e-01	-4.108810e+00	7.936125e+00	-7.393621e-01	-4.060992e+00	4.127749e-01
7.895000e+00	9.726026e-01	-4.129057e+00	7.938188e+00	-8.398051e-01	-4.037202e+00	4.123624e-01
7.900000e+00	9.681540e-01	-4.149178e+00	7.940249e+00	-9.395222e-01	-4.010934e+00	4.119502e-01
7.905000e+00	9.632087e-01	-4.169162e+00	7.942308e+00	-1.038453e+00	-3.982211e+00	4.115385e-01
7.910000e+00	9.577709e-01	-4.188996e+00	7.944364e+00	-1.136536e+00	-3.951055e+00	4.111271e-01
7.915000e+00	9.518449e-01	-4.208669e+00	7.946419e+00	-1.233712e+00	-3.917491e+00	4.107162e-01
7.920000e+00	9.454354e-01	-4.228167e+00	7.948472e+00	-1.329923e+00	-3.881543e+00	4.103057e-01
7.925000e+00	9.385474e-01	-4.247480e+00	7.950522e+00	-1.425110e+00	-3.843241e+00	4.098956e-01
7.930000e+00	9.311861e-01	-4.266596e+00	7.952571e+00	-1.519216e+00	-3.802611e+00	4.094859e-01
7.935000e+00	9.233571e-01	-4.285502e+00	7.954617e+00	-1.612184e+00	-3.759685e+00	4.090766e-01
7.940000e+00	9.150662e-01	-4.304189e+00	7.956661e+00	-1.703958e+00	-3.714493e+00	4.086677e-01
7.945000e+00	9.063196e-01	-4.322644e+00	7.958704e+00	-1.794482e+00	-3.667069e+00	4.082593e-01
7.950000e+00	8.971236e-01	-4.340856e+00	7.960744e+00	-1.883704e+00	-3.617447e+00	4.078512e-01
7.955000e+00	8.874848e-01	-4.358815e+00	7.962782e+00	-1.971570e+00	-3.565661e+00	4.074436e-01
7.960000e+00	8.774102e-01	-4.376509e+00	7.964818e+00	-2.058027e+00	-3.511749e+00	4.070363e-01
7.965000e+00	8.669070e-01	-4.393929e+00	7.966852e+00	-2.143024e+00	-3.455749e+00	4.066295e-01
7.970000e+00	8.559825e-01	-4.411063e+00	7.968885e+00	-2.226512e+00	-3.397700e+00	4.062231e-01
7.975000e+00	8.446445e-01	-4.427902e+00	7.970915e+00	-2.308440e+00	-3.337642e+00	4.058171e-01
7.980000e+00	8.329008e-01	-4.444436e+00	7.972943e+00	-2.388761e+00	-3.275617e+00	4.054114e-01
7.985000e+00	8.207596e-01	-4.460655e+00	7.974969e+00	-2.467428e+00	-3.211667e+00	4.050062e-01
7.990000e+00	8.082293e-01	-4.476550e+00	7.976993e+00	-2.544394e+00	-3.145837e+00	4.046014e-01
7.995000e+00	7.953186e-01	-4.492110e+00	7.979015e+00	-2.619616e+00	-3.078171e+00	4.041970e-01
8.000000e+00	7.820361e-01	-4.507328e+00	7.981035e+00	-2.693049e+00	-3.008715e+00	4.037930e-01
8.005000e+00	7.683911e-01	-4.522195e+00	7.983053e+00	-2.764652e+00	-2.937517e+00	4.033894e-01
8.010000e+00	7.543927e-01	-4.536701e+00	7.985069e+00	-2.834382e+00	-2.864624e+00	4.029863e-01
8.015000e+00	7.400505e-01	-4.550838e+00	7.987083e+00	-2.902201e+00	-2.790085e+00	4.025835e-01
8.020000e+00	7.253740e-01	-4.564599e+00	7.989095e+00	-2.968070e+00	-2.713950e+00	4.021811e-01
8.025000e+00	7.103731e-01	-4.577975e+00	7.991104e+00	-3.031950e+00	-2.636270e+00	4.017791e-01
8.030000e+00	6.950579e-01	-4.590959e+00	7.993112e+00	-3.093808e+00	-2.557097e+00	4.013775e-01
8.035000e+00	6.794385e-01	-4.603544e+00	7.995118e+00	-3.153606e+00	-2.476484e+00	4.009764e-01
8.040000e+00	6.635253e-01	-4.615722e+00	7.997122e+00	-3.211314e+00	-2.394482e+00	4.005756e-01
8.045000e+00	6.473289e-01	-4.627486e+00	7.999124e+00	-3.266897e+00	-2.311147e+00	4.001752e-01
8.050000e+00	6.308599e-01	-4.638831e+00	8.001124e+00	-3.320327e+00	-2.226533e+00	3.997752e-01
8.055000e+00	6.141292e-01	-4.649750e+00	8.003122e+00	-3.371574e+00	-2.140696e+00	3.993757e-01
8.060000e+00	5.971478e-01	-4.660236e+00	8.005118e+00	-3.420610e+00	-2.053692e+00	3.989765e-01
8.065000e+00	5.799269e-01	-4.670285e+00	8.007112e+00	-3.467409e+00	-1.965577e+00	3.985777e-01
8.070000e+00	5.624775e-01	-4.679890e+00	8.009103e+00	-3.511946e+00	-1.876410e+00	3.981793e-01
8.075000e+00	5.448112e-01	-4.689047e+00	8.011093e+00	-3.554198e+00	-1.786247e+00	3.977813e-01
8.080000e+00	5.269394e-01	-4.697751e+00	8.013081e+00	-3.594143e+00	-1.695147e+00	3.973838e-01
8.085000e+00	5.088737e-01	-4.705997e+00	8.015067e+00	-3.631760e+00	-1.603169e+00	3.969866e-01
8.090000e+00	4.906257e-01	-4.713781e+00	8.017051e+00	-3.667032e+00	-1.510372e+00	3.965898e-01
8.095000e+00	4.722073e-01	-4.721100e+00	8.019033e+00	-3.699939e+00	-1.416816e+00	3.961934e-01
8.100000e+00	4.536303e-01	-4.727948e+00	8.021013e+00	-3.730468e+00	-1.322562e+00	3.957974e-01
8.105000e+00	4.349066e-01	-4.734324e+00	8.022991e+00	-3.758602e+00	-1.227668e+00	3.954018e-01
8.110000e+00	4.160483e-01	-4.740224e+00	8.024967e+00	-3.784330e+00	-1.132196e+00	3.950066e-01
8.115000e+00	3.970673e-01	-4.745645e+00	8.026941e+00	-3.807640e+00	-1.036208e+00	3.946118e-01
8.120000e+00	3.779759e-01	-4.750585e+00	8.028913e+00	-3.828522e+00	-9.397625e-01	3.942174e-01
8.125000e+00	3.587862e-01	-4.755042e+00	8.030883e+00	-3.846968e+00	-8.429224e-01	3.938234e-01
8.130000e+00	3.395103e-01	-4.759014e+00	8.032851e+00	-3.862972e+00	-7.457487e-01	3.934297e-01
8.135000e+00	3.201605e-01	-4.762499e+00	8.034818e+00	-3.876528e+00	-6.483028e-01	3.930365e-01
8.140000e+00	3.007491e-01	-4.765497e+00	8.036782e+00	-3.887633e+00	-5.506461e-01	3.926437e-01
8.145000e+00	2.812883e-01	-4.768005e+00	8.038744e+00	-3.896285e+00	-4.528403e-01	3.922512e-01
8.150000e+00	2.617903e-01	-4.770025e+00	8.040704e+00	-3.902483e+00	-3.549467e-01	3.918591e-01
8.155000e+00	2.422675e-01	-4.771555e+00	8.042663e+00	-3.906228e+00	-2.570267e-01	3.914675e-01
8.160000e+00	2.227321e-01	-4.772595e+00	8.044619e+00	-3.907523e+00	-1.591416e-01	3.910762e-01
8.165000e+00	2.031964e-01	-4.773146e+00	8.046573e+00	-3.906372e+00	-6.135264e-02	3.906853e-01
8.170000e+00	1.836725e-01	-4.773209e+00	8.048526e+00	-3.902780e+00	3.627935e-02	3.902948e-01
8.175000e+00	1.641726e-01	-4.772784e+00	8.050476e+00	-3.896755e+00	1.336936e-01	3.899047e-01
8.180000e+00	1.447090e-01	-4.771873e+00	8.052425e+00	-3.888305e+00	2.308296e-01	3.895150e-01
8.185000e+00	1.252936e-01	-4.770476e+00	8.054371e+00	-3.877440e+00	3.276272e-01	3.891257e-01
8.190000e+00	1.059386e-01	-4.768597e+00	8.056316e+00	-3.864173e+00	4.240264e-01	3.887368e-01
8.195000e+00	8.665588e-02	-4.766237e+00	8.058259e+00	-3.848515e+00	5.199680e-01	3.883482e-01
8.200000e+00	6.745740e-02	-4.763398e+00	8.060200e+00	-3.830482e+00	6.153926e-01	3.879601e-01
8.205000e+00	4.835499e-02	-4.760084e+00	8.062138e+00	-3.810090e+00	7.102418e-01	3.875723e-01
8.210000e+00	2.936040e-02	-4.756297e+00	8.064075e+00	-3.787356e+00	8.044574e-01	3.871849e-01
8.215000e+00	1.048530e-02	-4.752040e+00	8.066010e+00	-3.762299e+00	8.979816e-01	3.867979e-01
8.220000e+00	-8.258752e-03	-4.747318e+00	8.067943e+00	-3.734939e+00	9.907574e-01	3.864113e-01
8.225000e+00	-2.686029e-02	-4.742134e+00	8.069874e+00	-3.705299e+00	1.082728e+00	3.860251e-01
8.230000e+00	-4.530798e-02	-4.736492e+00	8.071804e+00	-3.673400e+00	1.173838e+00	3.856393e-01
8.235000e+00	-6.359057e-02	-4.730397e+00	8.073731e+00	-3.639268e+00	1.264032e+00	3.852538e-01
8.240000e+00	-8.169698e-02	-4.723854e+00	8.075656e+00	-3.602929e+00	1.353256e+00	3.848688e-01
8.245000e+00	-9.961623e-02	-4.716866e+00	8.077579e+00	-3.564409e+00	1.441454e+00	3.844841e-01
8.250000e+00	-1.173375e-01	-4.709441e+00	8.079501e+00	-3.523737e+00	1.528576e+00	3.840998e-01
8.255000e+00	-1.348501e-01	-4.701583e+00	8.081420e+00	-3.480943e+00	1.614567e+00	3.837159e-01
8.260000e+00	-1.521434e-01	-4.693297e+00	8.083338e+00	-3.436057e+00	1.699377e+00	3.833324e-01
8.265000e+00	-1.692072e-01	-4.684591e+00	8.085254e+00	-3.389113e+00	1.782954e+00	3.829492e-01
8.270000e+00	-1.860312e-01	-4.675470e+00	8.087168e+00	-3.340143e+00	1.865250e+00	3.825665e-01
8.275000e+00	-2.026053e-01	-4.665941e+00	8.089079e+00	-3.289182e+00	1.946215e+00	3.821841e-01
8.280000e+00	-2.189197e-01	-4.656010e+00	8.090989e+00	-3.236266e+00	2.025801e+00	3.818021e-01
8.285000e+00	-2.349648e-01	-4.645685e+00	8.092897e+00	-3.181432e+00	2.103961e+00	3.814205e-01
8.290000e+00	-2.507309e-01	-4.634973e+00	8.094804e+00	-3.124718e+00	2.180649e+00	3.810393e-01
8.295000e+00	-2.662089e-01	-4.623881e+00	8.096708e+00	-3.066163e+00	2.255821e+00	3.806584e-01
8.300000e+00	-2.813896e-01	-4.612417e+00	8.098610e+00	-3.005808e+00	2.329431e+00	3.802780e-01
8.305000e+00	-2.962640e-01	-4.600589e+00	8.100511e+00	-2.943694e+00	2.401438e+00	3.798979e-01
8.310000e+00	-3.108236e-01	-4.588406e+00	8.102409e+00	-2.879863e+00	2.471799e+00	3.795182e-01
8.315000e+00	-3.250599e-01	-4.575874e+00	8.104306e+00	-2.814359e+00	2.540474e+00	3.791388e-01
8.320000e+00	-3.389645e-01	-4.563004e+00	8.106201e+00	-2.747226e+00	2.607423e+00	3.787599e-01
8.325000e+00	-3.525295e-01	-4.549803e+00	8.108093e+00	-2.678509e+00	2.672608e+00	3.783813e-01
8.330000e+00	-3.657470e-01	-4.536281e+00	8.109984e+00	-2.608254e+00	2.735991e+00	3.780031e-01
8.335000e+00	-3.786096e-01	-4.522446e+00	8.111873e+00	-2.536508e+00	2.797537e+00	3.776253e-01
8.340000e+00	-3.911097e-01	-4.508308e+00	8.113761e+00	-2.463320e+00	2.857210e+00	3.772479e-01
8.345000e+00	-4.032404e-01	-4.493877e+00	8.115646e+00	-2.388737e+00	2.914978e+00	3.768708e-01
8.350000e+00	-4.149948e-01	-4.479162e+00	8.117529e+00	-2.312810e+00	2.970807e+00	3.764941e-01
8.355000e+00	-4.263664e-01	-4.464172e+00	8.119411e+00	-2.235588e+00	3.024666e+00	3.761178e-01
8.360000e+00	-4.373487e-01	-4.448919e+00	8.121291e+00	-2.157123e+00	3.076527e+00	3.757419e-01
8.365000e+00	-4.479356e-01	-4.433410e+00	8.123168e+00	-2.077465e+00	3.126360e+00	3.753663e-01
8.370000e+00	-4.581214e-01	-4.417658e+00	8.125044e+00	-1.996667e+00	3.174139e+00	3.749912e-01
8.375000e+00	-4.679005e-01	-4.401673e+00	8.126918e+00	-1.914782e+00	3.219837e+00	3.746164e-01
8.380000e+00	-4.772675e-01	-4.385463e+00	8.128790e+00	-1.831864e+00	3.263430e+00	3.742419e-01
8.385000e+00	-4.862175e-01	-4.369042e+00	8.130661e+00	-1.747965e+00	3.304896e+00	3.738679e-01
8.390000e+00	-4.947456e-01	-4.352418e+00	8.132529e+00	-1.663141e+00	3.344212e+00	3.734942e-01
8.395000e+00	-5.028474e-01	-4.335603e+00	8.134396e+00	-1.577447e+00	3.381358e+00	3.731209e-01
8.400000e+00	-5.105187e-01	-4.318608e+00	8.136260e+00	-1.490937e+00	3.416315e+00	3.727480e-01
8.405000e+00	-5.177556e-01	-4.301444e+00	8.138123e+00	-1.403668e+00	3.449067e+00	3.723754e-01
8.410000e+00	-5.245542e-01	-4.284121e+00	8.139984e+00	-1.315695e+00	3.479595e+00	3.720032e-01
8.415000e+00	-5.309114e-01	-4.266652e+00	8.141843e+00	-1.227076e+00	3.507887e+00	3.716314e-01
8.420000e+00	-5.368240e-01	-4.249046e+00	8.143700e+00	-1.137866e+00	3.533929e+00	3.712599e-01
8.425000e+00	-5.422892e-01	-4.231316e+00	8.145556e+00	-1.048122e+00	3.557709e+00	3.708889e-01
8.430000e+00	-5.473044e-01	-4.213473e+00	8.147409e+00	-9.579030e-01	3.579217e+00	3.705182e-01
8.435000e+00	-5.518675e-01	-4.195528e+00	8.149261e+00	-8.672649e-01	3.598443e+00	3.701478e-01
8.440000e+00	-5.559765e-01	-4.177492e+00	8.151111e+00	-7.762655e-01	3.615381e+00	3.697779e-01
8.445000e+00	-5.596297e-01	-4.159378e+00	8.152959e+00	-6.849625e-01	3.630024e+00	3.694083e-01
8.450000e+00	-5.628257e-01	-4.141196e+00	8.154805e+00	-5.934136e-01	3.642368e+00	3.690390e-01
8.455000e+00	-5.655635e-01	-4.122958e+00	8.156649e+00	-5.016765e-01	3.652409e+00	3.686702e-01
8.460000e+00	-5.678423e-01	-4.104675e+00	8.158491e+00	-4.098090e-01	3.660146e+00	3.683017e-01
8.465000e+00	-5.696615e-01	-4.086360e+00	8.160332e+00	-3.178688e-01	3.665579e+00	3.679336e-01
8.470000e+00	-5.710209e-01	-4.068024e+00	8.162171e+00	-2.259135e-01	3.668709e+00	3.675658e-01
8.475000e+00	-5.719207e-01	-4.049677e+00	8.164008e+00	-1.340007e-01	3.669539e+00	3.671985e-01
8.480000e+00	-5.723611e-01	-4.031332e+00	8.165843e+00	-4.218771e-02	3.668072e+00	3.668314e-01
8.485000e+00	-5.723428e-01	-4.013000e+00	8.167676e+00	4.946823e-02	3.664314e+00	3.664648e-01
8.490000e+00	-5.718668e-01	-3.994693e+00	8.169507e+00	1.409101e-01	3.658272e+00	3.660985e-01
8.495000e+00	-5.709342e-01	-3.976421e+00	8.171337e+00	2.320812e-01	3.649955e+00	3.657326e-01
8.500000e+00	-5.695465e-01	-3.958197e+00	8.173165e+00	3.229249e-01	3.639372e+00	3.653670e-01
8.505000e+00	-5.677055e-01	-3.940031e+00	8.174991e+00	4.133852e-01	3.626534e+00	3.650019e-01
8.510000e+00	-5.654134e-01	-3.921935e+00	8.176815e+00	5.034063e-01	3.611454e+00	3.646370e-01
8.515000e+00	-5.626723e-01	-3.903920e+00	8.178637e+00	5.929327e-01	3.594146e+00	3.642726e-01
8.520000e+00	-5.594850e-01	-3.885998e+00	8.180458e+00	6.819095e-01	3.574624e+00	3.639085e-01
8.525000e+00	-5.558542e-01	-3.868178e+00	8.182276e+00	7.702820e-01	3.552907e+00	3.635448e-01
8.530000e+00	-5.517832e-01	-3.850472e+00	8.184093e+00	8.579963e-01	3.529011e+00	3.631814e-01
8.535000e+00	-5.472754e-01	-3.832891e+00	8.185908e+00	9.449988e-01	3.502955e+00	3.628184e-01
8.540000e+00	-5.423345e-01	-3.815446e+00	8.187721e+00	1.031237e+00	3.474762e+00	3.624558e-01
8.545000e+00	-5.369644e-01	-3.798147e+00	8.189533e+00	1.116657e+00	3.444452e+00	3.620935e-01
8.550000e+00	-5.311694e-01	-3.781005e+00	8.191342e+00	1.201209e+00	3.412048e+00	3.617316e-01
8.555000e+00	-5.249539e-01	-3.764030e+00	8.193150e+00	1.284840e+00	3.377575e+00	3.613700e-01
8.560000e+00	-5.183226e-01	-3.747233e+00	8.194956e+00	1.367501e+00	3.341060e+00	3.610088e-01
8.565000e+00	-5.112806e-01	-3.730623e+00	8.196760e+00	1.449142e+00	3.302527e+00	3.606480e-01
8.570000e+00	-5.038330e-01	-3.714211e+00	8.198562e+00	1.529713e+00	3.262007e+00	3.602875e-01
8.575000e+00	-4.959853e-01	-3.698006e+00	8.200363e+00	1.609167e+00	3.219528e+00	3.599274e-01
8.580000e+00	-4.877433e-01	-3.682019e+00	8.202162e+00	1.687455e+00	3.175120e+00	3.595677e-01
8.585000e+00	-4.791128e-01	-3.666258e+00	8.203958e+00	1.764532e+00	3.128816e+00	3.592083e-01
8.590000e+00	-4.701000e-01	-3.650734e+00	8.205754e+00	1.840352e+00	3.080647e+00	3.588493e-01
8.595000e+00	-4.607114e-01	-3.635455e+00	8.207547e+00	1.914869e+00	3.030648e+00	3.584906e-01
8.600000e+00	-4.509536e-01	-3.620430e+00	8.209339e+00	1.988040e+00	2.978854e+00	3.581323e-01
8.605000e+00	-4.408333e-01	-3.605669e+00	8.211128e+00	2.059822e+00	2.925301e+00	3.577743e-01
8.610000e+00	-4.303578e-01	-3.591180e+00	8.212916e+00	2.130172e+00	2.870025e+00	3.574167e-01
8.615000e+00	-4.195341e-01	-3.576972e+00	8.214702e+00	2.199049e+00	2.813065e+00	3.570595e-01
8.620000e+00	-4.083698e-01	-3.563052e+00	8.216487e+00	2.266413e+00	2.754459e+00	3.567026e-01
8.625000e+00	-3.968725e-01	-3.549430e+00	8.218269e+00	2.332226e+00	2.694249e+00	3.563461e-01
8.630000e+00	-3.850502e-01	-3.536112e+00	8.220050e+00	2.396449e+00	2.632473e+00	3.559899e-01
8.635000e+00	-3.729108e-01	-3.523107e+00	8.221829e+00	2.459045e+00	2.569175e+00	3.556341e-01
8.640000e+00	-3.604625e-01	-3.510423e+00	8.223607e+00	2.519978e+00	2.504397e+00	3.552787e-01
8.645000e+00	-3.477138e-01	-3.498066e+00	8.225382e+00	2.579213e+00	2.438182e+00	3.549236e-01
8.650000e+00	-3.346733e-01	-3.486043e+00	8.227156e+00	2.636717e+00	2.370575e+00	3.545688e-01
8.655000e+00	-3.213496e-01	-3.474362e+00	8.228928e+00	2.692458e+00	2.301620e+00	3.542144e-01
8.660000e+00	-3.077517e-01	-3.463029e+00	8.230698e+00	2.746403e+00	2.231364e+00	3.538604e-01
8.665000e+00	-2.938886e-01	-3.452051e+00	8.232466e+00	2.798523e+00	2.159853e+00	3.535067e-01
8.670000e+00	-2.797695e-01	-3.441433e+00	8.234233e+00	2.848789e+00	2.087134e+00	3.531534e-01
8.675000e+00	-2.654038e-01	-3.431181e+00	8.235998e+00	2.897174e+00	2.013255e+00	3.528004e-01
8.680000e+00	-2.508010e-01	-3.421302e+00	8.237761e+00	2.943649e+00	1.938265e+00	3.524478e-01
8.685000e+00	-2.359706e-01	-3.411801e+00	8.239522e+00	2.988191e+00	1.862213e+00	3.520955e-01
8.690000e+00	-2.209223e-01	-3.402682e+00	8.241282e+00	3.030776e+00	1.785148e+00	3.517436e-01
8.695000e+00	-2.056661e-01	-3.393951e+00	8.243040e+00	3.071380e+00	1.707121e+00	3.513920e-01
8.700000e+00	-1.902119e-01	-3.385612e+00	8.244796e+00	3.109982e+00	1.628182e+00	3.510408e-01
8.705000e+00	-1.745697e-01	-3.377670e+00	8.246550e+00	3.146562e+00	1.548382e+00	3.506899e-01
8.710000e+00	-1.587496e-01	-3.370130e+00	8.248303e+00	3.181102e+00	1.467774e+00	3.503394e-01
8.715000e+00	-1.427621e-01	-3.362994e+00	8.250054e+00	3.213583e+00	1.386409e+00	3.499893e-01
8.720000e+00	-1.266173e-01	-3.356267e+00	8.251803e+00	3.243990e+00	1.304340e+00	3.496394e-01
8.725000e+00	-1.103256e-01	-3.349952e+00	8.253550e+00	3.272308e+00	1.221619e+00	3.492900e-01
8.730000e+00	-9.389769e-02	-3.344051e+00	8.255296e+00	3.298522e+00	1.138299e+00	3.489409e-01
8.735000e+00	-7.734395e-02	-3.338569e+00	8.257040e+00	3.322622e+00	1.054434e+00	3.485921e-01
8.740000e+00	-6.067501e-02	-3.333508e+00	8.258782e+00	3.344595e+00	9.700767e-01	3.482437e-01
